year,geo_name,geo,income_below_poverty,pop_poverty_status,income_below_poverty,income_below_poverty_moe,pop_poverty_status,pop_poverty_status_moe
2015,"Ravalli County","05000US30081",7308.0,40563.0,7308.0,1058.0,40563.0,116.0
2013,"Lincoln County","05000US41041",7307.0,45610.0,7307.0,701.0,45610.0,172.0
2015,"Washington County","05000US40147",7307.0,50668.0,7307.0,590.0,50668.0,238.0
2014,"Perry County","05000US21193",7306.0,27436.0,7306.0,864.0,27436.0,279.0
2015,"Allegany County","05000US36003",7285.0,43104.0,7285.0,577.0,43104.0,428.0
2015,"Polk County","05000US48373",7279.0,41884.0,7279.0,819.0,41884.0,1212.0
2015,"Rutland County","05000US50021",7276.0,58326.0,7276.0,769.0,58326.0,269.0
2015,"Chambers County","05000US01017",7273.0,33687.0,7273.0,842.0,33687.0,107.0
2014,"Shannon County","05000US46113",7271.0,13816.0,7271.0,739.0,13816.0,84.0
2015,"Carter County","05000US40019",7262.0,47613.0,7262.0,769.0,47613.0,293.0
2014,"Crisp County","05000US13081",7261.0,22881.0,7261.0,782.0,22881.0,168.0
2014,"Camden County","05000US29029",7258.0,43378.0,7258.0,837.0,43378.0,181.0
2015,"Pasquotank County","05000US37139",7256.0,37713.0,7256.0,902.0,37713.0,322.0
2013,"Marion County","05000US28091",7251.0,25713.0,7251.0,867.0,25713.0,215.0
2014,"Mifflin County","05000US42087",7248.0,45877.0,7248.0,763.0,45877.0,165.0
2013,"Shannon County","05000US46113",7247.0,13632.0,7247.0,801.0,13632.0,76.0
2014,"Washington County","05000US40147",7245.0,50652.0,7245.0,601.0,50652.0,147.0
2013,"Toombs County","05000US13279",7243.0,26900.0,7243.0,899.0,26900.0,106.0
2013,"Grady County","05000US40051",7239.0,52005.0,7239.0,765.0,52005.0,187.0
2014,"Burnet County","05000US48053",7238.0,43393.0,7238.0,1109.0,43393.0,200.0
2015,"Luna County","05000US35029",7236.0,24422.0,7236.0,811.0,24422.0,119.0
2015,"Rincón Municipio","05000US72117",7228.0,14822.0,7228.0,653.0,14822.0,24.0
2015,"Marlboro County","05000US45069",7224.0,24889.0,7224.0,890.0,24889.0,272.0
2014,"Clay County","05000US27027",7224.0,56191.0,7224.0,703.0,56191.0,505.0
2015,"Habersham County","05000US13137",7220.0,40517.0,7220.0,909.0,40517.0,336.0
2015,"Mifflin County","05000US42087",7216.0,45807.0,7216.0,849.0,45807.0,199.0
2014,"Darke County","05000US39037",7209.0,51743.0,7209.0,827.0,51743.0,234.0
2014,"Morehouse Parish","05000US22067",7203.0,26402.0,7203.0,926.0,26402.0,174.0
2015,"Clay County","05000US27027",7202.0,56914.0,7202.0,899.0,56914.0,411.0
2013,"St. Bernard Parish","05000US22087",7197.0,38441.0,7197.0,828.0,38441.0,116.0
2013,"Scott County, MN","05000US27139",7197.0,131317.0,7197.0,977.0,131317.0,285.0
2015,"Hancock County","05000US23009",7196.0,53186.0,7196.0,720.0,53186.0,172.0
2014,"St. Mary's County, MD","05000US24037",7193.0,105691.0,7193.0,867.0,105691.0,513.0
2015,"Franklin County","05000US17055",7191.0,38970.0,7191.0,704.0,38970.0,211.0
2014,"Dickson County","05000US47043",7188.0,49439.0,7188.0,911.0,49439.0,199.0
2014,"Hopkins County","05000US48223",7187.0,34854.0,7187.0,919.0,34854.0,146.0
2015,"Loudon County","05000US47105",7185.0,49746.0,7185.0,911.0,49746.0,195.0
2014,"Habersham County","05000US13137",7182.0,40447.0,7182.0,984.0,40447.0,559.0
2013,"Kerr County","05000US48265",7180.0,48079.0,7180.0,1138.0,48079.0,216.0
2015,"Wharton County","05000US48481",7178.0,40714.0,7178.0,940.0,40714.0,180.0
2014,"Franklin County","05000US21073",7175.0,47488.0,7175.0,884.0,47488.0,548.0
2014,"Roanoke County","05000US51161",7175.0,91022.0,7175.0,832.0,91022.0,508.0
2013,"Allegany County","05000US36003",7169.0,43519.0,7169.0,522.0,43519.0,396.0
2015,"Caldwell County","05000US48055",7169.0,37099.0,7169.0,1042.0,37099.0,466.0
2013,"Crisp County","05000US13081",7168.0,22986.0,7168.0,637.0,22986.0,136.0
2013,"Decatur County","05000US13087",7167.0,26432.0,7167.0,929.0,26432.0,300.0
2014,"Atascosa County","05000US48013",7162.0,45817.0,7162.0,1074.0,45817.0,188.0
2014,"Graham County","05000US04009",7158.0,32916.0,7158.0,848.0,32916.0,544.0
2015,"Marion County","05000US28091",7156.0,25235.0,7156.0,803.0,25235.0,241.0
2013,"Greene County","05000US05055",7155.0,41882.0,7155.0,888.0,41882.0,217.0
2013,"Logan County","05000US39091",7151.0,45036.0,7151.0,1038.0,45036.0,211.0
2014,"Rhea County","05000US47143",7148.0,31111.0,7148.0,913.0,31111.0,342.0
2014,"Lyon County","05000US20111",7146.0,32276.0,7146.0,736.0,32276.0,256.0
2014,"McDowell County","05000US54047",7145.0,20294.0,7145.0,793.0,20294.0,253.0
2015,"Beauregard Parish","05000US22011",7137.0,35308.0,7137.0,925.0,35308.0,177.0
2014,"Clarion County","05000US42031",7135.0,37681.0,7135.0,558.0,37681.0,299.0
2015,"Burke County","05000US13033",7131.0,22709.0,7131.0,862.0,22709.0,96.0
2014,"Stephenson County","05000US17177",7126.0,46102.0,7126.0,748.0,46102.0,274.0
2013,"St. John the Baptist Parish","05000US22095",7126.0,44367.0,7126.0,1159.0,44367.0,135.0
2014,"Stafford County, VA","05000US51179",7125.0,130835.0,7125.0,984.0,130835.0,954.0
2015,"Monroe County","05000US28095",7123.0,35711.0,7123.0,701.0,35711.0,173.0
2014,"Carbon County","05000US42025",7112.0,63898.0,7112.0,829.0,63898.0,251.0
2015,"Ottawa County","05000US40115",7112.0,31021.0,7112.0,366.0,31021.0,169.0
2014,"Titus County","05000US48449",7112.0,31947.0,7112.0,810.0,31947.0,186.0
2014,"Winona County","05000US27169",7109.0,47160.0,7109.0,686.0,47160.0,774.0
2015,"Platte County","05000US29165",7106.0,92461.0,7106.0,991.0,92461.0,235.0
2013,"Lincoln County","05000US29113",7104.0,52325.0,7104.0,856.0,52325.0,223.0
2013,"Darke County","05000US39037",7101.0,51945.0,7101.0,720.0,51945.0,216.0
2013,"Macon County","05000US37113",7092.0,33367.0,7092.0,761.0,33367.0,139.0
2013,"Winona County","05000US27169",7087.0,47169.0,7087.0,586.0,47169.0,424.0
2013,"Claiborne County","05000US47025",7078.0,30843.0,7078.0,772.0,30843.0,177.0
2015,"Barry County","05000US29009",7072.0,35239.0,7072.0,894.0,35239.0,197.0
2015,"Nelson County","05000US21179",7072.0,44171.0,7072.0,1320.0,44171.0,139.0
2015,"Columbia County","05000US36021",7067.0,60195.0,7067.0,652.0,60195.0,310.0
2014,"Lewis and Clark County","05000US30049",7066.0,63277.0,7066.0,896.0,63277.0,392.0
2013,"Morehouse Parish","05000US22067",7063.0,26638.0,7063.0,865.0,26638.0,138.0
2013,"Stevens County","05000US53065",7063.0,42896.0,7063.0,831.0,42896.0,220.0
2013,"Sanilac County","05000US26151",7061.0,42132.0,7061.0,503.0,42132.0,152.0
2013,"Warren County","05000US36113",7060.0,64500.0,7060.0,846.0,64500.0,204.0
2015,"De Soto Parish","05000US22031",7059.0,26693.0,7059.0,849.0,26693.0,168.0
2013,"Logan County","05000US54045",7058.0,35618.0,7058.0,851.0,35618.0,257.0
2013,"Crawford County","05000US39033",7058.0,42627.0,7058.0,766.0,42627.0,182.0
2015,"Autauga County","05000US01001",7057.0,54793.0,7057.0,1134.0,54793.0,152.0
2014,"Grady County","05000US40051",7057.0,52295.0,7057.0,701.0,52295.0,215.0
2015,"Lawrence County","05000US29109",7052.0,37584.0,7052.0,788.0,37584.0,150.0
2014,"Halifax County","05000US51083",7052.0,34914.0,7052.0,660.0,34914.0,233.0
2014,"Adams County","05000US39001",7051.0,27902.0,7051.0,985.0,27902.0,118.0
2015,"Hill County","05000US48217",7049.0,33905.0,7049.0,673.0,33905.0,198.0
2014,"Eddy County","05000US35015",7044.0,54160.0,7044.0,977.0,54160.0,235.0
2013,"Polk County","05000US29167",7043.0,29839.0,7043.0,847.0,29839.0,232.0
2014,"Scott County","05000US28123",7042.0,27918.0,7042.0,937.0,27918.0,112.0
2013,"Phillips County","05000US05107",7041.0,20988.0,7041.0,753.0,20988.0,69.0
2013,"Mifflin County","05000US42087",7032.0,46071.0,7032.0,781.0,46071.0,143.0
2014,"Pontotoc County","05000US40123",7030.0,36527.0,7030.0,560.0,36527.0,271.0
2015,"Hardee County","05000US12049",7029.0,25643.0,7029.0,830.0,25643.0,491.0
2015,"Crow Wing County","05000US27035",7028.0,62283.0,7028.0,680.0,62283.0,167.0
2013,"Latah County","05000US16057",7028.0,34469.0,7028.0,672.0,34469.0,297.0
2013,"Lawrence County","05000US29109",7025.0,37685.0,7025.0,962.0,37685.0,214.0
2013,"Person County","05000US37145",7024.0,38941.0,7024.0,765.0,38941.0,135.0
2013,"Marshall County","05000US18099",7024.0,46293.0,7024.0,706.0,46293.0,152.0
2014,"Barry County","05000US29009",7021.0,35104.0,7021.0,847.0,35104.0,220.0
2015,"Franklin County","05000US01059",7020.0,31232.0,7020.0,1172.0,31232.0,124.0
2015,"Wise County","05000US48497",7015.0,59925.0,7015.0,1134.0,59925.0,244.0
2015,"Tuolumne County","05000US06109",7010.0,50523.0,7010.0,786.0,50523.0,325.0
2013,"Perry County","05000US21193",7006.0,27744.0,7006.0,875.0,27744.0,247.0
2014,"Autauga County","05000US01001",7006.0,54712.0,7006.0,935.0,54712.0,139.0
2013,"Yadkin County","05000US37197",7001.0,37870.0,7001.0,804.0,37870.0,141.0
2014,"Phillips County","05000US05107",6999.0,20585.0,6999.0,618.0,20585.0,89.0
2013,"Pasquotank County","05000US37139",6996.0,38058.0,6996.0,838.0,38058.0,433.0
2013,"Rhea County","05000US47143",6993.0,30946.0,6993.0,954.0,30946.0,292.0
2014,"Montgomery County","05000US37123",6992.0,26666.0,6992.0,843.0,26666.0,209.0
2013,"Neshoba County","05000US28099",6992.0,29034.0,6992.0,858.0,29034.0,223.0
2013,"Perry County","05000US39127",6991.0,35702.0,6991.0,863.0,35702.0,109.0
2015,"Franklin County","05000US21073",6990.0,47859.0,6990.0,872.0,47859.0,384.0
2015,"Burnet County","05000US48053",6989.0,43703.0,6989.0,1318.0,43703.0,188.0
2015,"Simpson County","05000US28127",6985.0,26749.0,6985.0,987.0,26749.0,195.0
2013,"Titus County","05000US48449",6982.0,31800.0,6982.0,590.0,31800.0,191.0
2013,"Camden County","05000US29029",6980.0,43421.0,6980.0,863.0,43421.0,103.0
2014,"Ohio County","05000US54069",6978.0,41559.0,6978.0,690.0,41559.0,334.0
2013,"Cibola County","05000US35006",6977.0,25310.0,6977.0,676.0,25310.0,390.0
2014,"St. Bernard Parish","05000US22087",6974.0,40719.0,6974.0,727.0,40719.0,115.0
2015,"Hopkins County","05000US48223",6972.0,35112.0,6972.0,864.0,35112.0,197.0
2015,"Geauga County","05000US39055",6969.0,93104.0,6969.0,864.0,93104.0,217.0
2015,"Sherburne County","05000US27141",6966.0,88179.0,6966.0,1061.0,88179.0,354.0
2014,"Silver Bow County","05000US30093",6966.0,33532.0,6966.0,748.0,33532.0,199.0
2014,"Toombs County","05000US13279",6966.0,26857.0,6966.0,938.0,26857.0,168.0
2015,"Marion County","05000US17121",6965.0,37503.0,6965.0,623.0,37503.0,262.0
2014,"Clay County","05000US21051",6965.0,19522.0,6965.0,721.0,19522.0,296.0
2014,"Logan County","05000US54045",6961.0,35457.0,6961.0,768.0,35457.0,232.0
2014,"Ottawa County","05000US40115",6959.0,30930.0,6959.0,422.0,30930.0,206.0
2013,"Burnet County","05000US48053",6959.0,42637.0,6959.0,962.0,42637.0,188.0
2015,"Neshoba County","05000US28099",6957.0,29015.0,6957.0,748.0,29015.0,155.0
2015,"Montgomery County","05000US21173",6956.0,26780.0,6956.0,979.0,26780.0,112.0
2015,"Stafford County, VA","05000US51179",6948.0,133187.0,6948.0,1101.0,133187.0,942.0
2015,"Burleigh County","05000US38015",6946.0,85031.0,6946.0,732.0,85031.0,334.0
2013,"Clarion County","05000US42031",6945.0,37855.0,6945.0,579.0,37855.0,247.0
2015,"McDowell County","05000US54047",6943.0,19570.0,6943.0,543.0,19570.0,250.0
2013,"Gratiot County","05000US26057",6936.0,36240.0,6936.0,781.0,36240.0,898.0
2014,"Macon County","05000US37113",6936.0,33443.0,6936.0,715.0,33443.0,109.0
2015,"Winona County","05000US27169",6933.0,47071.0,6933.0,686.0,47071.0,380.0
2013,"Florida Municipio","05000US72054",6920.0,12634.0,6920.0,678.0,12634.0,20.0
2015,"Lyon County","05000US20111",6919.0,32167.0,6919.0,813.0,32167.0,403.0
2014,"Lawrence County","05000US29109",6915.0,37544.0,6915.0,898.0,37544.0,234.0
2014,"Montrose County","05000US08085",6915.0,40300.0,6915.0,820.0,40300.0,255.0
2014,"Medina County","05000US48325",6915.0,44260.0,6915.0,1134.0,44260.0,1014.0
2015,"Carbon County","05000US42025",6909.0,63589.0,6909.0,907.0,63589.0,253.0
2014,"Marion County","05000US17121",6906.0,37773.0,6906.0,598.0,37773.0,276.0
2015,"Logan County","05000US54045",6902.0,35082.0,6902.0,865.0,35082.0,271.0
2015,"Monroe County","05000US01099",6901.0,21979.0,6901.0,798.0,21979.0,80.0
2013,"Laclede County","05000US29105",6901.0,34996.0,6901.0,842.0,34996.0,175.0
2014,"Weakley County","05000US47183",6900.0,32093.0,6900.0,801.0,32093.0,597.0
2013,"Marion County","05000US17121",6897.0,38032.0,6897.0,624.0,38032.0,278.0
2015,"Perry County","05000US21193",6894.0,27125.0,6894.0,906.0,27125.0,254.0
2013,"Scott County","05000US28123",6894.0,27888.0,6894.0,968.0,27888.0,114.0
2015,"Crawford County","05000US39033",6888.0,41926.0,6888.0,821.0,41926.0,232.0
2013,"Island County","05000US53029",6886.0,76926.0,6886.0,909.0,76926.0,413.0
2013,"Lawrence County","05000US18093",6884.0,45303.0,6884.0,873.0,45303.0,196.0
2015,"Phillips County","05000US05107",6882.0,20156.0,6882.0,683.0,20156.0,136.0
2013,"Greene County","05000US36039",6881.0,45484.0,6881.0,873.0,45484.0,312.0
2015,"Clarion County","05000US42031",6881.0,37834.0,6881.0,452.0,37834.0,239.0
2015,"Perry County","05000US39127",6876.0,35678.0,6876.0,792.0,35678.0,148.0
2013,"Uvalde County","05000US48463",6870.0,25886.0,6870.0,937.0,25886.0,190.0
2014,"Crawford County","05000US39033",6869.0,42199.0,6869.0,758.0,42199.0,262.0
2014,"Brown County","05000US48049",6868.0,35831.0,6868.0,883.0,35831.0,367.0
2013,"Greenbrier County","05000US54025",6866.0,34846.0,6866.0,890.0,34846.0,148.0
2015,"Malheur County","05000US41045",6865.0,26968.0,6865.0,816.0,26968.0,240.0
2014,"San Benito County","05000US06069",6864.0,56552.0,6864.0,1013.0,56552.0,154.0
2013,"Bingham County","05000US16011",6860.0,45139.0,6860.0,986.0,45139.0,129.0
2014,"Florida Municipio","05000US72054",6857.0,12554.0,6857.0,763.0,12554.0,22.0
2014,"Clinton County","05000US39027",6855.0,40555.0,6855.0,753.0,40555.0,248.0
2015,"Stephenson County","05000US17177",6849.0,45719.0,6849.0,746.0,45719.0,167.0
2013,"Franklin County","05000US01059",6848.0,31258.0,6848.0,938.0,31258.0,155.0
2015,"Titus County","05000US48449",6848.0,32026.0,6848.0,730.0,32026.0,194.0
2013,"Pontotoc County","05000US40123",6848.0,36372.0,6848.0,536.0,36372.0,255.0
2015,"Darke County","05000US39037",6846.0,51628.0,6846.0,976.0,51628.0,185.0
2015,"Washington County","05000US51191",6845.0,53272.0,6845.0,700.0,53272.0,209.0
2013,"Lyon County","05000US20111",6845.0,32447.0,6845.0,789.0,32447.0,157.0
2013,"Clay County","05000US27027",6843.0,55560.0,6843.0,780.0,55560.0,371.0
2013,"Whiteside County","05000US17195",6843.0,57002.0,6843.0,868.0,57002.0,178.0
2015,"Adams County","05000US39001",6832.0,27750.0,6832.0,813.0,27750.0,145.0
2014,"Gratiot County","05000US26057",6831.0,36272.0,6831.0,623.0,36272.0,490.0
2015,"McKean County","05000US42083",6830.0,39659.0,6830.0,517.0,39659.0,368.0
2014,"Kendall County, IL","05000US17093",6830.0,117561.0,6830.0,1579.0,117561.0,295.0
2013,"Pickaway County","05000US39129",6829.0,51251.0,6829.0,1030.0,51251.0,405.0
2013,"Montgomery County","05000US37123",6828.0,26677.0,6828.0,889.0,26677.0,211.0
2013,"Calloway County","05000US21035",6828.0,34005.0,6828.0,621.0,34005.0,421.0
2014,"Sherburne County","05000US27141",6826.0,87656.0,6826.0,1036.0,87656.0,334.0
2013,"Barry County","05000US26015",6820.0,58495.0,6820.0,928.0,58495.0,149.0
2014,"Clinton County","05000US19045",6819.0,47883.0,6819.0,662.0,47883.0,196.0
2015,"Laclede County","05000US29105",6816.0,34887.0,6816.0,865.0,34887.0,171.0
2013,"St. Francis County","05000US05123",6816.0,24022.0,6816.0,723.0,24022.0,371.0
2014,"Graves County","05000US21083",6811.0,36768.0,6811.0,823.0,36768.0,171.0
2013,"Graves County","05000US21083",6804.0,36484.0,6804.0,815.0,36484.0,278.0
2014,"Monroe County","05000US55081",6802.0,44118.0,6802.0,724.0,44118.0,222.0
2015,"Delaware County","05000US36025",6799.0,44514.0,6799.0,740.0,44514.0,467.0
2015,"Gratiot County","05000US26057",6792.0,35950.0,6792.0,659.0,35950.0,500.0
2015,"Garfield County","05000US08045",6786.0,56016.0,6786.0,1007.0,56016.0,204.0
2013,"Ottawa County","05000US40115",6784.0,30877.0,6784.0,426.0,30877.0,160.0
2014,"Greenbrier County","05000US54025",6775.0,34853.0,6775.0,778.0,34853.0,199.0
2015,"Silver Bow County","05000US30093",6771.0,33634.0,6771.0,706.0,33634.0,208.0
2015,"Pontotoc County","05000US40123",6769.0,36580.0,6769.0,446.0,36580.0,351.0
2014,"Platte County","05000US29165",6768.0,91274.0,6768.0,843.0,91274.0,248.0
2013,"Maunabo Municipio","05000US72095",6765.0,12033.0,6765.0,630.0,12033.0,36.0
2014,"Laclede County","05000US29105",6765.0,34957.0,6765.0,830.0,34957.0,203.0
2014,"Pike County","05000US39131",6765.0,27939.0,6765.0,947.0,27939.0,170.0
2013,"Sherburne County","05000US27141",6764.0,87026.0,6764.0,1013.0,87026.0,261.0
2013,"Jefferson County","05000US42065",6762.0,44207.0,6762.0,532.0,44207.0,202.0
2014,"Newport County","05000US44005",6760.0,79299.0,6760.0,807.0,79299.0,263.0
2014,"Clarke County","05000US01025",6757.0,25008.0,6757.0,778.0,25008.0,147.0
2013,"Weakley County","05000US47183",6753.0,32271.0,6753.0,758.0,32271.0,479.0
2013,"Ravalli County","05000US30081",6753.0,40126.0,6753.0,888.0,40126.0,74.0
2013,"Vernon Parish","05000US22115",6751.0,50017.0,6751.0,708.0,50017.0,381.0
2014,"Whiteside County","05000US17195",6745.0,56483.0,6745.0,813.0,56483.0,253.0
2015,"Whiteside County","05000US17195",6740.0,56349.0,6740.0,698.0,56349.0,181.0
2015,"Stephens County","05000US40137",6740.0,44034.0,6740.0,556.0,44034.0,171.0
2013,"Chippewa County","05000US55017",6734.0,60428.0,6734.0,829.0,60428.0,264.0
2015,"Webster County","05000US29225",6733.0,35595.0,6733.0,895.0,35595.0,253.0
2014,"Emanuel County","05000US13107",6729.0,21820.0,6729.0,799.0,21820.0,234.0
2013,"Clinton County","05000US39027",6725.0,40747.0,6725.0,836.0,40747.0,206.0
2013,"Accomack County","05000US51001",6725.0,32730.0,6725.0,944.0,32730.0,233.0
2015,"McCreary County","05000US21147",6723.0,16393.0,6723.0,944.0,16393.0,315.0
2014,"Marshall County","05000US28093",6720.0,34649.0,6720.0,1087.0,34649.0,240.0
2013,"Clinton County","05000US19045",6718.0,48139.0,6718.0,703.0,48139.0,187.0
2013,"Dyer County","05000US47045",6718.0,37673.0,6718.0,1020.0,37673.0,177.0
2013,"Caldwell County","05000US48055",6718.0,36005.0,6718.0,970.0,36005.0,441.0
2015,"Montgomery County","05000US37123",6716.0,26751.0,6716.0,902.0,26751.0,373.0
2015,"Douglas County","05000US55031",6713.0,42376.0,6713.0,608.0,42376.0,204.0
2013,"Webster County","05000US29225",6706.0,35428.0,6706.0,1080.0,35428.0,169.0
2013,"Osage County","05000US40113",6702.0,46267.0,6702.0,639.0,46267.0,171.0
2015,"Emanuel County","05000US13107",6700.0,21924.0,6700.0,724.0,21924.0,199.0
2014,"Accomack County","05000US51001",6697.0,32646.0,6697.0,938.0,32646.0,210.0
2013,"Barry County","05000US29009",6695.0,35052.0,6695.0,759.0,35052.0,197.0
2014,"Montgomery County","05000US21173",6695.0,26593.0,6695.0,966.0,26593.0,193.0
2015,"Augusta County","05000US51015",6694.0,70277.0,6694.0,896.0,70277.0,493.0
2013,"Eddy County","05000US35015",6693.0,53645.0,6693.0,983.0,53645.0,183.0
2013,"Cortland County","05000US36023",6691.0,45654.0,6691.0,681.0,45654.0,456.0
2015,"Grady County","05000US40051",6690.0,52751.0,6690.0,596.0,52751.0,168.0
2014,"Perry County","05000US39127",6689.0,35641.0,6689.0,804.0,35641.0,167.0
2015,"Florida Municipio","05000US72054",6689.0,12395.0,6689.0,913.0,12395.0,24.0
2015,"Hardin County","05000US48199",6684.0,54869.0,6684.0,932.0,54869.0,136.0
2013,"Burleigh County","05000US38015",6684.0,81130.0,6684.0,763.0,81130.0,290.0
2013,"Platte County","05000US29165",6683.0,89948.0,6683.0,853.0,89948.0,191.0
2014,"Maunabo Municipio","05000US72095",6682.0,11869.0,6682.0,610.0,11869.0,34.0
2014,"De Soto Parish","05000US22031",6682.0,26632.0,6682.0,708.0,26632.0,182.0
2015,"Monroe County","05000US55081",6676.0,44176.0,6676.0,642.0,44176.0,234.0
2015,"Cortland County","05000US36023",6675.0,45514.0,6675.0,651.0,45514.0,323.0
2015,"Halifax County","05000US51083",6675.0,34747.0,6675.0,794.0,34747.0,179.0
2015,"Toombs County","05000US13279",6674.0,26891.0,6674.0,854.0,26891.0,134.0
2015,"Franklin County","05000US47051",6669.0,39091.0,6669.0,878.0,39091.0,356.0
2013,"McKean County","05000US42083",6667.0,40078.0,6667.0,595.0,40078.0,359.0
2013,"Hopkins County","05000US48223",6667.0,34595.0,6667.0,794.0,34595.0,125.0
2013,"Poinsett County","05000US05111",6665.0,23750.0,6665.0,746.0,23750.0,179.0
2014,"McDonough County","05000US17109",6664.0,27563.0,6664.0,813.0,27563.0,1079.0
2015,"Gilmer County","05000US13123",6664.0,28386.0,6664.0,800.0,28386.0,144.0
2014,"Stephens County","05000US40137",6664.0,44119.0,6664.0,608.0,44119.0,170.0
2013,"Columbia County","05000US41009",6659.0,48826.0,6659.0,831.0,48826.0,169.0
2015,"Claiborne County","05000US47025",6658.0,30431.0,6658.0,819.0,30431.0,206.0
2015,"Ohio County","05000US54069",6658.0,41262.0,6658.0,617.0,41262.0,261.0
2015,"Medina County","05000US48325",6656.0,44587.0,6656.0,1076.0,44587.0,1472.0
2015,"Mingo County","05000US54059",6654.0,25755.0,6654.0,642.0,25755.0,124.0
2014,"Rice County","05000US27131",6651.0,56504.0,6651.0,969.0,56504.0,765.0
2013,"Sauk County","05000US55111",6647.0,61473.0,6647.0,778.0,61473.0,175.0
2015,"Dyer County","05000US47045",6646.0,37253.0,6646.0,909.0,37253.0,289.0
2014,"Vernon Parish","05000US22115",6643.0,50366.0,6643.0,642.0,50366.0,383.0
2015,"Bedford County","05000US42009",6643.0,48309.0,6643.0,588.0,48309.0,159.0
2013,"San Benito County","05000US06069",6639.0,55838.0,6639.0,836.0,55838.0,137.0
2013,"Augusta County","05000US51015",6639.0,69942.0,6639.0,857.0,69942.0,474.0
2015,"Columbia County","05000US41009",6638.0,48761.0,6638.0,747.0,48761.0,184.0
2014,"Jefferson County","05000US54037",6629.0,53247.0,6629.0,1022.0,53247.0,250.0
2014,"McKean County","05000US42083",6622.0,39828.0,6622.0,585.0,39828.0,385.0
2015,"Butler County","05000US20015",6620.0,63604.0,6620.0,1023.0,63604.0,313.0
2014,"Caldwell County","05000US48055",6619.0,36471.0,6619.0,1121.0,36471.0,573.0
2014,"Hardin County","05000US48199",6616.0,54702.0,6616.0,824.0,54702.0,240.0
2015,"Kendall County, IL","05000US17093",6616.0,119248.0,6616.0,1517.0,119248.0,324.0
2013,"Holmes County","05000US39075",6616.0,41960.0,6616.0,1137.0,41960.0,180.0
2013,"Autauga County","05000US01001",6615.0,54519.0,6615.0,976.0,54519.0,116.0
2013,"St. Charles Parish","05000US22089",6615.0,51924.0,6615.0,1089.0,51924.0,224.0
2015,"Letcher County","05000US21133",6614.0,23250.0,6614.0,767.0,23250.0,168.0
2013,"Brown County","05000US48049",6612.0,35923.0,6612.0,717.0,35923.0,273.0
2015,"Clinton County","05000US19045",6608.0,47465.0,6608.0,839.0,47465.0,194.0
2013,"Noble County","05000US18113",6608.0,46484.0,6608.0,855.0,46484.0,228.0
2014,"Hill County","05000US48217",6600.0,33842.0,6600.0,654.0,33842.0,308.0
2013,"Garfield County","05000US08045",6598.0,55656.0,6598.0,1121.0,55656.0,185.0
2014,"Pickaway County","05000US39129",6597.0,51615.0,6597.0,983.0,51615.0,403.0
2013,"Newport County","05000US44005",6595.0,79321.0,6595.0,815.0,79321.0,296.0
2013,"Pike County","05000US39131",6593.0,28006.0,6593.0,911.0,28006.0,181.0
2014,"Douglas County","05000US55031",6593.0,42424.0,6593.0,730.0,42424.0,300.0
2013,"Montgomery County","05000US21173",6593.0,26322.0,6593.0,776.0,26322.0,137.0
2014,"St. Francis County","05000US05123",6589.0,23830.0,6589.0,705.0,23830.0,330.0
2014,"Jefferson Davis Parish","05000US22053",6586.0,30785.0,6586.0,919.0,30785.0,190.0
2013,"Wapello County","05000US19179",6582.0,34496.0,6582.0,604.0,34496.0,242.0
2015,"Brown County","05000US48049",6581.0,35881.0,6581.0,773.0,35881.0,354.0
2014,"Coshocton County","05000US39031",6579.0,36306.0,6579.0,684.0,36306.0,122.0
2014,"Neshoba County","05000US28099",6578.0,29017.0,6578.0,847.0,29017.0,239.0
2013,"Otter Tail County","05000US27111",6577.0,56161.0,6577.0,459.0,56161.0,170.0
2014,"Washington County","05000US51191",6576.0,53485.0,6576.0,793.0,53485.0,211.0
2014,"Bedford County","05000US42009",6575.0,48580.0,6575.0,582.0,48580.0,171.0
2014,"Wapello County","05000US19179",6575.0,34422.0,6575.0,808.0,34422.0,276.0
2014,"Burleigh County","05000US38015",6559.0,83029.0,6559.0,780.0,83029.0,406.0
2013,"Ben Hill County","05000US13017",6556.0,17202.0,6556.0,786.0,17202.0,93.0
2014,"Jefferson County","05000US42065",6554.0,44075.0,6554.0,472.0,44075.0,249.0
2013,"Stafford County, VA","05000US51179",6549.0,127998.0,6549.0,982.0,127998.0,838.0
2014,"Barry County","05000US26015",6548.0,58346.0,6548.0,997.0,58346.0,163.0
2014,"Augusta County","05000US51015",6536.0,69988.0,6536.0,970.0,69988.0,424.0
2014,"Sanilac County","05000US26151",6536.0,41781.0,6536.0,522.0,41781.0,148.0
2014,"Camden County","05000US13039",6534.0,49536.0,6534.0,853.0,49536.0,353.0
2014,"Chippewa County","05000US55017",6534.0,60568.0,6534.0,760.0,60568.0,271.0
2015,"Maunabo Municipio","05000US72095",6533.0,11684.0,6533.0,673.0,11684.0,21.0
2015,"Lauderdale County","05000US47097",6532.0,24505.0,6532.0,645.0,24505.0,193.0
2013,"Rice County","05000US27131",6531.0,56268.0,6531.0,935.0,56268.0,767.0
2015,"Greenbrier County","05000US54025",6530.0,34900.0,6530.0,793.0,34900.0,191.0
2013,"Montgomery County","05000US20125",6527.0,33718.0,6527.0,712.0,33718.0,208.0
2014,"Beauregard Parish","05000US22011",6524.0,34902.0,6524.0,884.0,34902.0,168.0
