year,geo_name,geo,total_reimbursements_b
2014,"Willacy County","05000US48489",12175.0
2010,"Pawnee County","05000US40117",12175.0
2014,"Greer County","05000US40055",12173.0
2012,"Kleberg County","05000US48273",12171.0
2011,"De Soto Parish","05000US22031",12171.0
2013,"Beauregard Parish","05000US22011",12171.0
2014,"Loup County","05000US31115",12170.0
2012,"Allen County","05000US21003",12168.0
2010,"Dyer County","05000US47045",12168.0
2011,"Stonewall County","05000US48433",12168.0
2010,"Claiborne County","05000US47025",12167.0
2010,"Morehouse Parish","05000US22067",12165.0
2012,"Greer County","05000US40055",12162.0
2011,"Dickson County","05000US47043",12161.0
2011,"Tallahatchie County","05000US28135",12157.0
2011,"Floyd County","05000US21071",12157.0
2014,"Scott County","05000US18143",12156.0
2010,"Claiborne Parish","05000US22027",12153.0
2010,"Tensas Parish","05000US22107",12151.0
2012,"Franklin County","05000US28037",12151.0
2010,"Mitchell County","05000US48335",12150.0
2013,"Bee County","05000US48025",12149.0
2010,"Haskell County","05000US40061",12148.0
2012,"Young County","05000US48503",12148.0
2013,"Martin County","05000US21159",12148.0
2014,"Stone County","05000US28131",12148.0
2011,"Sevier County","05000US05133",12147.0
2011,"Upshur County","05000US48459",12146.0
2013,"East Feliciana Parish","05000US22037",12145.0
2011,"Clark County","05000US20025",12142.0
2014,"Knox County","05000US48275",12139.0
2013,"Dundy County","05000US31057",12136.0
2013,"Waller County","05000US48473",12135.0
2014,"Wheeler County","05000US48483",12135.0
2014,"Putnam County","05000US29171",12133.0
2011,"Jefferson Davis Parish","05000US22053",12131.0
2011,"Montgomery County, TX","05000US48339",12129.0
2010,"Ness County","05000US20135",12127.0
2010,"Kleberg County","05000US48273",12126.0
2014,"Neshoba County","05000US28099",12124.0
2011,"Norton city","05000US51720",12113.0
2011,"Maverick County","05000US48323",12112.0
2011,"San Patricio County","05000US48409",12111.0
2013,"West Feliciana Parish","05000US22125",12111.0
2014,"Graham County","05000US20065",12111.0
2012,"Concordia Parish","05000US22029",12108.0
2010,"Bee County","05000US48025",12105.0
2011,"Claiborne County","05000US47025",12104.0
2014,"Kingfisher County","05000US40073",12102.0
2012,"Jackson County","05000US48239",12101.0
2011,"Kleberg County","05000US48273",12099.0
2011,"Bacon County","05000US13005",12098.0
2012,"Edmonson County","05000US21061",12097.0
2011,"Hunt County","05000US48231",12095.0
2013,"Logan County","05000US20109",12094.0
2011,"Elliott County","05000US21063",12093.0
2012,"Crittenden County","05000US21055",12091.0
2011,"Morgan County","05000US21175",12091.0
2013,"Greeley County","05000US20071",12090.0
2011,"Cimarron County","05000US40025",12090.0
2012,"Hardee County","05000US12049",12089.0
2011,"Colorado County","05000US48089",12089.0
2013,"Baker County","05000US12003",12087.0
2011,"Lawrence County","05000US21127",12085.0
2014,"Goliad County","05000US48175",12084.0
2012,"Bienville Parish","05000US22013",12083.0
2010,"Breathitt County","05000US21025",12082.0
2012,"Lavaca County","05000US48285",12082.0
2013,"Scott County","05000US28123",12076.0
2013,"Faulk County","05000US46049",12074.0
2011,"Harlan County","05000US31083",12073.0
2014,"Love County","05000US40085",12072.0
2011,"Lawrence County","05000US17101",12070.0
2011,"Washington County","05000US29221",12063.0
2012,"Norton city","05000US51720",12063.0
2010,"Yazoo County","05000US28163",12063.0
2013,"Hancock County","05000US54029",12062.0
2013,"McPherson County","05000US31117",12062.0
2012,"Etowah County, AL","05000US01055",12060.0
2014,"Rusk County","05000US48401",12058.0
2013,"Grenada County","05000US28043",12057.0
2011,"Frio County","05000US48163",12056.0
2014,"La Salle County","05000US48283",12053.0
2011,"Bee County","05000US48025",12051.0
2013,"Bolivar County","05000US28011",12049.0
2010,"Jefferson County","05000US39081",12048.0
2011,"Wheeler County","05000US48483",12047.0
2013,"Bacon County","05000US13005",12047.0
2014,"Smith County","05000US28129",12046.0
2014,"Alcorn County","05000US28003",12045.0
2010,"Webb County, TX","05000US48479",12045.0
2011,"Fannin County","05000US48147",12042.0
2011,"Love County","05000US40085",12040.0
2011,"Tishomingo County","05000US28141",12038.0
2011,"Johnson County","05000US21115",12038.0
2014,"Bolivar County","05000US28011",12036.0
2012,"Chambers County","05000US48071",12036.0
2012,"Wheeler County","05000US13309",12033.0
2013,"Ouachita Parish, LA","05000US22073",12031.0
2010,"Telfair County","05000US13271",12031.0
2014,"Le Flore County","05000US40079",12031.0
2011,"Johnson County, TX","05000US48251",12028.0
2013,"Franklin County","05000US28037",12026.0
2010,"St. Landry Parish","05000US22097",12025.0
2010,"Stephens County","05000US48429",12024.0
2010,"Etowah County, AL","05000US01055",12023.0
2011,"Telfair County","05000US13271",12017.0
2011,"Simpson County","05000US21213",12013.0
2012,"Murray County","05000US40099",12011.0
2013,"Carroll County","05000US21041",12011.0
2010,"Jefferson Davis County","05000US28065",12011.0
2010,"Spencer County","05000US21215",12008.0
2013,"Wolfe County","05000US21237",12007.0
2010,"Glades County","05000US12043",12007.0
2011,"Lavaca County","05000US48285",12007.0
2010,"Washington County","05000US29221",12005.0
2010,"Greenwood County","05000US20073",12005.0
2011,"Duval County, FL","05000US12031",12001.0
2010,"Covington County","05000US28031",12000.0
2010,"Newton County","05000US28101",11996.0
2010,"Maverick County","05000US48323",11995.0
2010,"Jefferson County","05000US40067",11994.0
2013,"Jefferson County","05000US39081",11994.0
2014,"Clinton County","05000US21053",11993.0
2012,"Humphreys County","05000US47085",11989.0
2013,"Hardee County","05000US12049",11988.0
2014,"Archer County","05000US48009",11986.0
2011,"Grundy County","05000US47061",11986.0
2011,"Greer County","05000US40055",11982.0
2013,"Pike County","05000US39131",11982.0
2012,"Haskell County","05000US40061",11981.0
2013,"Wise County","05000US48497",11981.0
2012,"Powell County","05000US21197",11980.0
2012,"Clark County","05000US20025",11980.0
2010,"Hunt County","05000US48231",11979.0
2014,"Kings County, NY","05000US36047",11979.0
2012,"Dickson County","05000US47043",11977.0
2010,"Grainger County","05000US47057",11972.0
2012,"Newton County","05000US48351",11972.0
2011,"Pickett County","05000US47137",11970.0
2013,"Glascock County","05000US13125",11970.0
2011,"Cooke County","05000US48097",11970.0
2014,"Jefferson Davis Parish","05000US22053",11968.0
2010,"Johnson County, TX","05000US48251",11968.0
2010,"Jefferson Davis Parish","05000US22053",11967.0
2014,"Henderson County","05000US48213",11963.0
2014,"Fentress County","05000US47049",11962.0
2011,"Humphreys County","05000US28053",11958.0
2010,"Montgomery County, TX","05000US48339",11957.0
2011,"Refugio County","05000US48391",11955.0
2012,"East Feliciana Parish","05000US22037",11955.0
2011,"Harris County, TX","05000US48201",11953.0
2013,"Greenup County","05000US21089",11952.0
2013,"Butler County","05000US21031",11952.0
2014,"Delta County","05000US48119",11948.0
2014,"Bacon County","05000US13005",11946.0
2012,"Harmon County","05000US40057",11943.0
2014,"Covington County","05000US28031",11942.0
2013,"Madison Parish","05000US22065",11939.0
2010,"Tate County","05000US28137",11939.0
2011,"Bell County","05000US21013",11938.0
2010,"Broward County, FL","05000US12011",11935.0
2013,"Somervell County","05000US48425",11933.0
2013,"Maverick County","05000US48323",11933.0
2011,"Broward County, FL","05000US12011",11932.0
2010,"Brooke County","05000US54009",11932.0
2013,"Young County","05000US48503",11928.0
2013,"Cameron County, TX","05000US48061",11927.0
2013,"Livingston Parish, LA","05000US22063",11924.0
2014,"Ouachita Parish, LA","05000US22073",11923.0
2014,"Zapata County","05000US48505",11922.0
2012,"Grenada County","05000US28043",11921.0
2012,"Logan County","05000US54045",11919.0
2014,"West Feliciana Parish","05000US22125",11918.0
2012,"Catahoula Parish","05000US22025",11918.0
2013,"Macon County","05000US47111",11917.0
2014,"Lawrence County","05000US28077",11914.0
2013,"Etowah County, AL","05000US01055",11913.0
2011,"Webster Parish","05000US22119",11911.0
2012,"Choctaw County","05000US01023",11908.0
2011,"Osceola County, FL","05000US12097",11907.0
2010,"Lawrence County","05000US28077",11907.0
2012,"Tallahatchie County","05000US28135",11905.0
2012,"Claiborne County","05000US47025",11904.0
2013,"Telfair County","05000US13271",11902.0
2010,"Harris County, TX","05000US48201",11902.0
2012,"Harlan County","05000US21095",11900.0
2013,"Logan County","05000US54045",11899.0
2013,"McCurtain County","05000US40089",11896.0
2012,"Cameron County, TX","05000US48061",11895.0
2012,"Broward County, FL","05000US12011",11894.0
2012,"Tarrant County, TX","05000US48439",11894.0
2011,"Macon County","05000US47111",11894.0
2010,"Walthall County","05000US28147",11893.0
2012,"Trinity County","05000US48455",11893.0
2010,"Monroe County","05000US21171",11892.0
2012,"Bee County","05000US48025",11892.0
2012,"Telfair County","05000US13271",11892.0
2013,"Union County","05000US47173",11892.0
2014,"Greeley County","05000US20071",11890.0
2011,"Lubbock County, TX","05000US48303",11890.0
2014,"Etowah County, AL","05000US01055",11889.0
2012,"Bossier Parish, LA","05000US22015",11889.0
2013,"Union County","05000US12125",11889.0
2013,"Ellsworth County","05000US20053",11889.0
2013,"Simpson County","05000US21213",11889.0
2011,"Bay County, FL","05000US12005",11886.0
2014,"Clark County","05000US20025",11885.0
2010,"Titus County","05000US48449",11885.0
2012,"Latimer County","05000US40077",11884.0
2013,"Miller County","05000US13201",11884.0
2014,"Candler County","05000US13043",11882.0
2013,"Jefferson Davis County","05000US28065",11880.0
2012,"Duval County, FL","05000US12031",11880.0
2014,"Macomb County, MI","05000US26099",11878.0
2013,"Letcher County","05000US21133",11876.0
2010,"Weakley County","05000US47183",11875.0
2010,"Magoffin County","05000US21153",11873.0
2012,"Maverick County","05000US48323",11873.0
2013,"Jefferson Davis Parish","05000US22053",11872.0
2013,"Kleberg County","05000US48273",11867.0
2013,"Trinity County","05000US48455",11865.0
2014,"Monroe County","05000US21171",11864.0
2012,"Milam County","05000US48331",11864.0
2014,"Cameron County, TX","05000US48061",11863.0
2010,"Bolivar County","05000US28011",11862.0
2011,"Long County","05000US13183",11861.0
2010,"Smith County","05000US47159",11860.0
2011,"Atascosa County","05000US48013",11859.0
2013,"Owsley County","05000US21189",11859.0
2010,"St. James Parish","05000US22093",11859.0
2011,"Bullitt County","05000US21029",11859.0
2013,"Claiborne Parish","05000US22027",11856.0
2011,"Crosby County","05000US48107",11856.0
2011,"Newton County","05000US28101",11854.0
2012,"Berrien County","05000US13019",11854.0
2014,"Broward County, FL","05000US12011",11852.0
2010,"Lincoln Parish","05000US22061",11851.0
2014,"Leake County","05000US28079",11850.0
2010,"Duval County, FL","05000US12031",11846.0
2013,"Orange County","05000US48361",11846.0
2010,"Macon County","05000US47111",11846.0
2014,"Orange County","05000US48361",11844.0
2010,"Milam County","05000US48331",11843.0
2012,"Lake County, IN","05000US18089",11839.0
2013,"Covington County","05000US28031",11835.0
2011,"Crockett County","05000US47033",11835.0
2014,"Camp County","05000US48063",11833.0
2013,"Pushmataha County","05000US40127",11833.0
2011,"Lewis County","05000US47101",11833.0
2013,"Scotland County","05000US29199",11832.0
2010,"Grayson County, TX","05000US48181",11831.0
2012,"Cannon County","05000US47015",11831.0
2012,"Jefferson Davis County","05000US28065",11830.0
2012,"Rusk County","05000US48401",11829.0
2011,"Rusk County","05000US48401",11829.0
2010,"Dickson County","05000US47043",11828.0
2011,"Magoffin County","05000US21153",11827.0
2012,"Smith County","05000US28129",11827.0
2011,"Edwards County","05000US20047",11826.0
2014,"Todd County","05000US46121",11824.0
2011,"Cameron County, TX","05000US48061",11822.0
2011,"Pleasants County","05000US54073",11822.0
2013,"Lynn County","05000US48305",11822.0
2012,"Monroe County","05000US21171",11820.0
2012,"Edwards County","05000US20047",11819.0
2012,"Orange County","05000US48361",11819.0
2014,"Maverick County","05000US48323",11818.0
2013,"Mingo County","05000US54059",11818.0
2010,"Carroll County","05000US21041",11818.0
2012,"Nicholas County","05000US21181",11818.0
2011,"Newton County","05000US48351",11817.0
2013,"Holmes County","05000US12059",11815.0
2013,"Lawrence County","05000US28077",11813.0
2011,"Humphreys County","05000US47085",11810.0
2012,"Clay County, FL","05000US12019",11808.0
2014,"De Soto Parish","05000US22031",11808.0
2012,"Mingo County","05000US54059",11805.0
2012,"Smith County","05000US47159",11804.0
2012,"La Salle County","05000US48283",11803.0
2013,"Allen County","05000US21003",11800.0
2010,"Harlan County","05000US21095",11800.0
2012,"Holmes County","05000US12059",11797.0
2012,"Titus County","05000US48449",11796.0
2011,"Greene County","05000US28041",11796.0
2013,"Hardin County","05000US48199",11796.0
2012,"Covington County","05000US28031",11795.0
2011,"Shannon County","05000US46113",11795.0
2010,"Lubbock County, TX","05000US48303",11794.0
2013,"Boone County","05000US54005",11793.0
2012,"Tyler County","05000US54095",11792.0
2014,"Letcher County","05000US21133",11789.0
2012,"George County","05000US28039",11788.0
2014,"Montgomery County, TX","05000US48339",11786.0
2011,"Franklin County","05000US21073",11785.0
2013,"Lanier County","05000US13173",11784.0
2013,"Leake County","05000US28079",11783.0
2012,"Orange County","05000US18117",11782.0
2011,"Carroll County","05000US21041",11781.0
2012,"Kaufman County, TX","05000US48257",11781.0
2014,"Owen County","05000US21187",11780.0
2011,"Boyd County","05000US21019",11779.0
2010,"Lauderdale County","05000US47097",11778.0
2013,"Live Oak County","05000US48297",11777.0
2014,"Gallatin County","05000US21077",11777.0
2010,"Perry County","05000US18123",11775.0
2011,"Franklin County","05000US48159",11774.0
2010,"Shelby County","05000US48419",11773.0
2013,"Matagorda County","05000US48321",11773.0
2011,"Caldwell County","05000US48055",11770.0
2011,"Pushmataha County","05000US40127",11769.0
2011,"Nacogdoches County","05000US48347",11763.0
2012,"Lynn County","05000US48305",11761.0
2014,"Tishomingo County","05000US28141",11760.0
2011,"Webb County, TX","05000US48479",11757.0
2012,"Forrest County","05000US28035",11757.0
2014,"Telfair County","05000US13271",11756.0
2010,"Grady County","05000US40051",11756.0
2010,"Bay County, FL","05000US12005",11754.0
2014,"Furnas County","05000US31065",11752.0
2011,"Tarrant County, TX","05000US48439",11750.0
2011,"La Salle County","05000US48283",11748.0
2011,"Coahoma County","05000US28027",11747.0
2011,"Coffee County","05000US47031",11746.0
2011,"Catahoula Parish","05000US22025",11745.0
2012,"Clark County, IN","05000US18019",11745.0
2012,"Marshall County","05000US40095",11744.0
2012,"Bacon County","05000US13005",11744.0
2013,"Hunt County","05000US48231",11743.0
2013,"Loup County","05000US31115",11741.0
2010,"Union County","05000US47173",11740.0
2011,"Van Buren County","05000US47175",11740.0
2013,"Denton County, TX","05000US48121",11738.0
2012,"Dyer County","05000US47045",11735.0
2014,"Tarrant County, TX","05000US48439",11733.0
2013,"Long County","05000US13183",11733.0
2011,"Hernando County, FL","05000US12053",11731.0
2013,"Grant Parish","05000US22043",11730.0
2010,"Jackson County","05000US48239",11729.0
2012,"Webster Parish","05000US22119",11729.0
2013,"Newton County","05000US48351",11728.0
2014,"Clark County, IN","05000US18019",11727.0
2014,"Grundy County","05000US47061",11727.0
2014,"Palo Pinto County","05000US48363",11726.0
2010,"Franklin County","05000US21073",11726.0
2010,"Morgan County","05000US47129",11725.0
2012,"Lubbock County, TX","05000US48303",11725.0
2011,"Lake County, IN","05000US18089",11725.0
2010,"Upshur County","05000US48459",11724.0
2014,"Madison County","05000US48313",11724.0
2012,"Harris County, TX","05000US48201",11723.0
2010,"Caldwell County","05000US48055",11721.0
2012,"Wayne County, MI","05000US26163",11721.0
